id	tweet	subtask_a	subtask_b	subtask_c
49700	@USER @USER Oh they’re real..THIS IS WHAT ANTIFA LOOKS LIKE ON TWITTER 😂😂	NOT		
26012	@USER @USER leader of Antifa	NOT		
58617	@USER he is 🤷🏽‍♀️	NOT		
95386	@USER Yay! You are unblocked 😂 I see how you gently responded.	NOT		
57137	@USER a few comics i never met i REALLY want to meet now and he is one of them ha	NOT		
69911	@USER @USER Dammit!! I fell asleep. Can someone tell me what they were chanting about?	NOT		
97915	@USER Consider the source. It's only Bono.	NOT		
64148	@USER @USER Once again @USER does zero research. But she is on the TV!!	NOT		
35638	@USER Her face looks like they throw quarters	NOT		
36888	@USER @USER Good come back. lol!                   #MAGA	NOT		
73262	@USER @USER Thank you!	NOT		
93234	Regrann from trump_babes_2020 - 🇺🇸🇺🇸Amazing MAGA Babe🇺🇸🇺🇸 #trump #trump2020 #maga #maga2020 #trumpbabes #trumpbabes2020 #trump_babes_2020 #milfsfortrump  #babesfortrump #babesfortrump2020… URL	NOT		
98703	@USER Totally agree! #Trump2020. Now @USER if we conservative hunters and gun owners could just teach u urban guys hat Federal Public lands are paid and protected by conservatives! #keepitpublic	NOT		
64198	@USER @USER We need gun control😆 Liberals should not have access to guns. They are not mentally stable. This must stop😆	NOT		
63100	@USER He’s the fart in the wind of history. URL	NOT		
84960	@USER @USER Compare the coffers of Greg “photo op guy” Walden and Jamie McCleod Skinner and you’ll see that his treasure chest is in the millions from NRA and telecom industry. Anti-fair and open internet.Anti REASONABLE gun control measures. For exploiting public lands.	NOT		
24584	@USER Bitchhh 😭😭😭😭 she was suppose to order some oatmeal	NOT		
67684	@USER So what about your antifa children harassing and threatening members of congress at their homes? Or is that different?	NOT		
12548	@USER @USER She’s so far up in the clouds she’s long since forgotten what common sense is let alone how the American people feel she’s just another Michael Bloomberg trying to push her views on everyone else and the state she represents	NOT		
69743	@USER @USER The President despite all of Woodward book of lies and you and Barrack has done so far a tremendous job we are respected again our economy is not longer the animic less than 2% and our enemies fear us again John you and Barrack r History	NOT		
93394	@USER @USER @USER Honestly i think she should concentrate more on her acting career rather than twitter....she is fantastic actress...but all these twitter comments and political comments will only divert her focus...kuch toh log kahenge..unko kaam hai kehna	NOT		
31537	@USER He’s lying	NOT		
70820	@USER which is why im loving all this shit right now LOL	NOT		
62887	@USER No it’s not.	NOT		
47969	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Because of Antifa. 🤷‍♀️	NOT		
70846	@USER @USER @USER @USER That's different because it's a panel show. I'm talking about Paul Golding actually being a news anchor. We'd end up with a British Tucker Carlson.	NOT		
89125	@USER Your mind is still not accepting that the federal government belongs to PTI of which you are member of NA.	NOT		
33705	@USER He is so beautiful there.	NOT		
64320	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I thought the whole world knew Liberals would never answer factual questions. If they adhered to Truth they’d never will another election.	NOT		
14412	@USER i am a lot older than she is	NOT		
72930	@USER He is looking for a place to hide	NOT		
93229	@USER Here she is @USER 😞	NOT		
79996	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Had all but one. Agreed EVERY one of these MAGA patriots is a must follow. Let's do this together for our great nation in 2018! Then repeat in 2020 and 2022!!!	NOT		
89389	"@USER @USER If you don't think everybody wants to be rich, sadly you are lying to yourself. Pretending otherwise is simply an excuse to settle. Nothing wrong with settling, but to dismiss those who want more for themselves as greedy"" is disingenuous."""	NOT		
28119	"@USER @USER Liberals love to hype the Crouton as a financial genius, but much of his success"" was due to downloading costs to the prov, raiding the EI surplus, etc. That said, you use the tools you have in the box, and I give him props as a decent steward of the public purse."""	NOT		
44636	"@USER pffft the new tweet"" just keeps wondering around the interface"""	NOT		
58457	@USER @USER @USER 'Think she is one of the Demoncrats.  Hard to imagine that a sane (or living) person would vote for her.	NOT		
16042	"@USER This man is one of the most intelligent highly accomplished Black men in the USA yet, White Liberals &amp; the Old Order"" (his words) have been successfully able to have him disowned by his own people. No Black child looks up to this man for inspiration bc to them he doesn't exist URL"	NOT		
17568	@USER @USER @USER Liberals media won't report it	NOT		
18591	@USER She is telling to be best  to students. Wow ! What a role model she is.	NOT		
81355	54 factory workers shot dead in Oklahoma with WASR-10 Century Arms rifle. The NRA blames gun control laws.	NOT		
71395	@USER @USER The definition of snowflake	NOT		
76270	"@USER And everyone knows that Kerry doesn't have a clue!  Heard that from numerous anonymous"" sources who also say he is not sane.  That's what the sources say."""	NOT		
27949	@USER @USER If he is innocent he should be vindicated and there should be penalties for false accusations also.	NOT		
51964	@USER And the media will simply not calm down and just report normally and let the folks decide.   They are a propaganda arm of one party and anyone who disagrees with their doctrine is dismissed as evil and worthy of the Auntie Maxine or ANTIFA treatment or worse.	NOT		
28465	@USER Let’s Geaux Tigers! Prove yourselves you are worthy! Show the Nation ! 🐯	NOT		
78543	@USER @USER #MAGA said I.	NOT		
12461	@USER Dump MasterCard	NOT		
65045	@USER @USER @USER @USER @USER @USER @USER @USER Idk can we?	NOT		
36315	@USER @USER ..long live satire!- if we cannot cut to the truth in this way then we may as well call it a day...🤔😎👌	NOT		
95650	@USER I can't drink. URL	NOT		
64583	@USER looks like antifa	NOT		
22843	@USER @USER Then she should step down. It's not about her. She was elected by liberals. She has power cuz of liberals.	NOT		
97598	@USER @USER @USER White cops are called racists by mobs and liberals daily	NOT		
22125	19. Probably John Adams. I'd love a chance to talk to a founding father and ask them about gun control.	NOT		
68873	@USER Yes and give you energy naturally. Keeps you hydrated	NOT		
71797	@USER @USER why bore me with something that don't mean nothing at all what she done in the past and who she is now. Wow she wore tracksuit she probably would of warn many of things?..!	NOT		
33403	@USER Keep voting for liberals and this is the future	NOT		
14575	"@USER @USER @USER @USER You quoted a group that associates themselves with Antifa/ anarchists. Does that make you an anarchist, Antifa?"" ""No, and it's weird I have to explain that to an adult."" You made the strange jump that if a TP USA person works for an org that Milo works for, TP USA is alt right?"""	NOT		
50444	@USER He is untreatable	NOT		
78718	@USER Credible only to looney liberals	NOT		
53573	@USER @USER Now I see why the Conservatives love him!	NOT		
12913	@USER you are my favorite person on earth just so you know. If you’re ever hungry and want some food I bought a 40 count of bagel bites from steel yard Walmart and I won’t be able to eat them all by myself so please keep that in mind	NOT		
86814	@USER Not a classical music fan?	NOT		
34473	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER so you are saying the authors of these articles are not representative of the message of most liberals?	NOT		
56273	"@USER YOU CAN'T TELL ME WHAT THE FUCK I CAN AND CAN'T DO!""  *whips out binoculars*"""	NOT		
42813	@USER thoughts on Sandy Alcantara?  Seems like he is pitching well	NOT		
59730	@USER @USER takes a break from fluffing the @USER	NOT		
97619	@USER ANTIFA hides their identity behind ski masks. We are living in such times.	NOT		
25192	@USER @USER @USER @USER @USER Lmao. He’ll be confirmed on schedule. Then we start the very short clock on RBG. And 1 or 2 or 3 more in the next 6.5 years. Along with another 30-40% lower court appointments. The democrat destruction over the last 10 years has been epic!! And hilarious. #maga	NOT		
49138	#Spanish #unjustice vs. #FreedomOfExpression and #HumanRights #Spain is a  #fakedemocracy @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #cddr #shameonSpain  @USER @USER URL	NOT		
19287	@USER @USER I’m glad you do babe (I kiss you back) now let’s get going you are coming tomorrow to the final right babe	NOT		
93457	@USER @USER @USER @USER My therapist had a baby in August so been seeing a sub. She is very good at it but my real therapist is wonderful. Has helped me so much	NOT		
16614	@USER @USER @USER Obvious to whom?  Only to those who do not clean up the inside of their cup. You see skin color b/c you are projecting onto others.. many do not live their lives being or seeing color.  Many of us have mixed families- How does that fit into your b/s conclusion? URL	NOT		
25067	@USER @USER @USER It seems to me that she is the one that has no real idea what she went through or whether or not she actually went through anything negative involving Judge Kavanaugh. Her recollections are vague at best with absolutely zero corroboration. You are supporting a dangerous precedent	NOT		
36692	@USER @USER Liberals apparently think NO ONE has rights unless having those rights furthers the leftist agenda.  I see it again and again and again.	NOT		
79287	@USER @USER Andy. Like ur reflex use of cliches n slogans. U must practice a lot. Have u thort of writing for a greeting card company?	NOT		
10862	@USER @USER you people are so laughable leave them alone she is gonna be great.	NOT		
43408	@USER And now Tyler is going out of his way to assure Haleigh she is staying this week 🤣 where is this “immaculate” game play you claim? Pathetic jury management more like. URL	NOT		
24896	@USER Looks like my Sylvester and he looks like a skunk. Love him to pieces though. He is so sweet. My girl cat has a unique personality. She is sweet but has her moments.	NOT		
62928	"@USER @USER @USER @USER @USER You challenged  libtards"" im here..my thoughts on gun control are simple assault weapons should be banned for civilians I don' t remember 17- 59 people murdered in 20 with a hammer I own a hand gun for protection i support our 2nd amendment"""	NOT		
29193	@USER @USER @USER Why do you think? It really doesn't matter who she's representing.  We know it's not the people. By extension we know she lies pretending she is weighing the evidence. She is always only looking for an excuse for her votes supporting whoever owns her.	NOT		
63308	"1) This argument that 'boyhood' does not deserve scrutiny only seems to apply to white boys &amp; men of high socioeconomic status. Kavanaugh should be judged for who he is today, influential political voices, mostly conservatives, argue, not what he supposedly did in high school."""""	NOT		
